category,mir,disease,mesh_name,pmid,causality
target gene,hsa-let-7a,Breast Neoplasms,Breast Neoplasms,27345399,no
target gene,hsa-let-7b,Breast Neoplasms,Breast Neoplasms,27345399,no
target gene,hsa-mir-21,Anaplastic Astrocytoma,Astrocytoma,27347075,no
target gene,hsa-mir-25,Anaplastic Astrocytoma,Astrocytoma,27347075,no
target gene,hsa-mir-21,Colorectal Carcinoma,Colorectal Neoplasms,27350731,no
target gene,hsa-mir-144,Neurodegenerative Diseases [unspecific],Neurodegenerative Diseases,27370936,no
target gene,hsa-mir-203,Neurodegenerative Diseases [unspecific],Neurodegenerative Diseases,27370936,no
target gene,hsa-mir-7,Neurodegenerative Diseases [unspecific],Neurodegenerative Diseases,27370936,no
target gene,hsa-mir-106a,Lung Neoplasms,Lung Neoplasms,27372519,yes
target gene,hsa-mir-155,Preeclampsia,Pre-Eclampsia,27375191,no
target gene,hsa-mir-26a,Preeclampsia,Pre-Eclampsia,27375191,no
target gene,hsa-mir-204,Diabetes Mellitus,Diabetes Mellitus,27384111,yes
target gene,hsa-mir-145,Human Papilloma Virus Infection,Papillomaviridae,27386862,no
target gene,hsa-mir-21,"Carcinoma, Renal Cell","Carcinoma, Renal Cell",27388719,no
target gene,hsa-mir-34,"Carcinoma, Renal Cell","Carcinoma, Renal Cell",27388719,no
target gene,hsa-mir-99a,Atherosclerosis,Atherosclerosis,27403035,yes
target gene,hsa-mir-99a,Cardiovascular Diseases [unspecific],Cardiovascular Diseases,27403035,yes
target gene,hsa-mir-133a,Diabetes Mellitus,Diabetes Mellitus,27411382,yes
target gene,hsa-mir-145,Cardiovascular Diseases [unspecific],Cardiovascular Diseases,27412561,no
target gene,hsa-mir-26a,Retinoblastoma,Retinoblastoma,27421000,no
target gene,hsa-mir-20b,Diabetic Retinopathy,Diabetic Retinopathy,27421659,yes
target gene,hsa-mir-1273g,Hepatitis C Virus Infection,Hepatitis C,27423040,yes
target gene,hsa-mir-1273g,Liver Cirrhosis,Liver Cirrhosis,27423040,yes
target gene,hsa-mir-696,"Diabetes Mellitus, Type 2","Diabetes Mellitus, Type 2",27432632,yes
target gene,hsa-mir-29a,Focal Segmental Glomerulosclerosis,"Glomerulosclerosis, Focal Segmental",27460630,yes
target gene,hsa-mir-203,"Carcinoma, Cervical",Uterine Cervical Neoplasms,27466497,no
target gene,hsa-mir-23b,"Diabetes Mellitus, Type 2","Diabetes Mellitus, Type 2",27467285,no
target gene,hsa-mir-590,"Diabetes Mellitus, Type 2","Diabetes Mellitus, Type 2",27467285,no
target gene,hsa-mir-98,"Diabetes Mellitus, Type 2","Diabetes Mellitus, Type 2",27467285,no
target gene,hsa-mir-124,Breast Neoplasms,Breast Neoplasms,27468577,yes
target gene,hsa-mir-216b,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27474751,no
target gene,hsa-mir-21,Choriocarcinoma,Choriocarcinoma,27475963,no
target gene,hsa-mir-214,"Carcinoma, Lung",Lung Neoplasms,27494742,yes
target gene,hsa-mir-34a,Gastric Neoplasms,Stomach Neoplasms,27497057,no
target gene,hsa-mir-128,Glioblastoma,Glioblastoma,27507538,no
target gene,hsa-mir-6734,"Carcinoma, Colon",,27509128,yes
target gene,hsa-mir-199a,Osteoarthritis,Osteoarthritis,27515563,no
target gene,hsa-mir-9,"Carcinoma, Breast",Breast Neoplasms,27520371,no
target gene,hsa-mir-106b,Alzheimer Disease,Alzheimer Disease,27520374,no
target gene,hsa-mir-216b,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27524242,no
target gene,hsa-mir-125a,Retinal Degeneration,Retinal Degeneration,27527066,no
target gene,hsa-mir-142,Retinal Degeneration,Retinal Degeneration,27527066,no
target gene,hsa-mir-96,Retinal Degeneration,Retinal Degeneration,27527066,no
target gene,hsa-mir-155,"Leukemia, Myeloid, Acute","Leukemia, Myeloid, Acute",27530922,no
target gene,hsa-mir-137,Multiple Myeloma,Multiple Myeloma,27531781,no
target gene,hsa-mir-144,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27536132,yes
target gene,hsa-mir-23a,"Carcinoma, Ovarian",,27537390,yes
target gene,hsa-mir-1283,Vascular Injuries,Vascular System Injuries,27537404,no
target gene,hsa-mir-22,Coronary Artery Disease,Coronary Artery Disease,27537567,no
target gene,hsa-mir-24,"Carcinoma, Nasopharyngeal",,27538493,no
target gene,hsa-mir-98,Alzheimer Disease,Alzheimer Disease,27541017,yes
target gene,hsa-mir-146a,Juvenile Rheumatoid Arthritis,"Arthritis, Juvenile",27541693,yes
target gene,hsa-mir-200a,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27542259,no
target gene,hsa-mir-203,"Carcinoma, Gastric",Stomach Neoplasms,27542403,yes
target gene,hsa-mir-154,"Cardiomyopathy, Ischemic",,27542661,yes
target gene,hsa-mir-384,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27542674,yes
target gene,hsa-mir-100,IgA Nephropathy,"Glomerulonephritis, IGA",27542871,yes
target gene,hsa-mir-877,IgA Nephropathy,"Glomerulonephritis, IGA",27542871,yes
target gene,hsa-mir-29a,Glioma,Glioma,27543358,no
target gene,hsa-mir-187,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27544906,yes
target gene,hsa-mir-613,Alzheimer Disease,Alzheimer Disease,27545218,no
target gene,hsa-mir-21,Cardiovascular Diseases [unspecific],Cardiovascular Diseases,27545313,no
target gene,hsa-mir-200b,Glioma,Glioma,27545608,yes
target gene,hsa-mir-331,"Carcinoma, Cervical",Uterine Cervical Neoplasms,27548144,yes
target gene,hsa-mir-29a,"Carcinoma, Colon",,27548517,no
target gene,hsa-mir-297,"Adenocarcinoma, Lung",,27554041,yes
target gene,hsa-mir-33b,"Carcinoma, Lung",Lung Neoplasms,27559850,no
target gene,hsa-mir-138,"Carcinoma, Prostate",Prostatic Neoplasms,27562865,yes
target gene,hsa-mir-26a,"Carcinoma, Prostate",Prostatic Neoplasms,27562865,yes
target gene,hsa-mir-106a,"Cardiomyopathy, Hypertrophic","Cardiomyopathy, Hypertrophic",27565029,yes
target gene,hsa-mir-124,"Carcinoma, Cervical",Uterine Cervical Neoplasms,27571703,yes
target gene,hsa-mir-127,"Carcinoma, Ovarian",,27571744,yes
target gene,hsa-mir-451,"Carcinoma, Bladder",Urinary Bladder Neoplasms,27571748,yes
target gene,hsa-mir-21,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27571873,yes
target gene,hsa-mir-588,"Squamous Cell Carcinoma, Lung",,27571908,yes
target gene,hsa-mir-145,Colorectal Carcinoma,Colorectal Neoplasms,27572146,yes
target gene,hsa-mir-181d,"Squamous Cell Carcinoma, Esophageal",,27572270,yes
target gene,hsa-mir-411,"Carcinoma, Breast",Breast Neoplasms,27572271,yes
target gene,hsa-mir-19b,"Carcinoma, Gastric",Stomach Neoplasms,27572553,yes
target gene,hsa-mir-15a,Human Papilloma Virus Infection,Papillomaviridae,27573302,yes
target gene,hsa-mir-23b,"Squamous Cell Carcinoma, Oral",,27573718,yes
target gene,hsa-mir-27b,"Squamous Cell Carcinoma, Oral",,27573718,yes
target gene,hsa-mir-328,Inflammation,Inflammation,27573788,no
target gene,hsa-mir-195,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27574422,no
target gene,hsa-mir-491,Hypercholesterolaemia,Hypercholesterolemia,27575876,no
target gene,hsa-mir-30a,Colorectal Carcinoma,Colorectal Neoplasms,27576787,yes
target gene,hsa-mir-216,Bladder Neoplasms,Urinary Bladder Neoplasms,27578985,yes
target gene,hsa-mir-19a,"Squamous Cell Carcinoma, Oral",,27581787,no
target gene,hsa-mir-19b,"Squamous Cell Carcinoma, Oral",,27581787,no
target gene,hsa-mir-421,"Carcinoma, Breast",Breast Neoplasms,27583980,yes
target gene,hsa-mir-7,Intervertebral Disc Degeneration,Intervertebral Disc Degeneration,27583982,yes
target gene,hsa-mir-98,Osteoarthritis,Osteoarthritis,27590063,yes
target gene,hsa-mir-125b,Heart Failure,Heart Diseases,27592695,yes
target gene,hsa-mir-31,"Carcinoma, Breast, Triple Negative",Triple Negative Breast Neoplasms,27593563,yes
target gene,hsa-mir-27a,Prostate Neoplasms,Prostatic Neoplasms,27594411,yes
target gene,hsa-mir-15a,"Carcinoma, Breast",Breast Neoplasms,27596816,yes
target gene,hsa-mir-16,"Carcinoma, Breast",Breast Neoplasms,27596816,yes
target gene,hsa-mir-141,"Carcinoma, Breast",Breast Neoplasms,27596953,no
target gene,hsa-mir-146b,"Carcinoma, Breast",Breast Neoplasms,27596953,no
target gene,hsa-mir-15a,Myeloma,Multiple Myeloma,27596960,yes
target gene,hsa-mir-16,Myeloma,Multiple Myeloma,27596960,yes
target gene,hsa-mir-199a,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27599545,yes
target gene,hsa-mir-3666,"Carcinoma, Lung, Non-Small-Cell","Carcinoma, Non-Small-Cell Lung",27599551,yes
target gene,hsa-mir-181a,Osteosarcoma,Osteosarcoma,27600004,yes
target gene,hsa-mir-150,"Leukemia, Myeloid, Acute","Leukemia, Myeloid, Acute",27601730,no
target gene,hsa-mir-155,"Leukemia, Myeloid, Acute","Leukemia, Myeloid, Acute",27601730,no
target gene,hsa-mir-23a,"Carcinoma, Endometrioid Endometrial","Carcinoma, Endometrioid",27601936,no
target gene,hsa-mir-19b,Breast Neoplasms,Breast Neoplasms,27602768,yes
target gene,hsa-mir-9,Knee Osteoarthritis,"Osteoarthritis, Knee",27603333,yes
target gene,hsa-mir-139,Leukemia,Leukemia,27605510,yes
target gene,hsa-mir-15a,Endometriosis,Endometriosis,27608888,yes
target gene,hsa-mir-141,Glioma,Glioma,27608897,yes
target gene,hsa-mir-200c,Glioma,Glioma,27608897,yes
target gene,hsa-mir-135a,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27609066,no
target gene,hsa-mir-148a,Ischemia-Reperfusion Injury,Reperfusion Injury,27609576,yes
target gene,hsa-mir-34a,Influenza,"Influenza, Human",27610823,yes
target gene,hsa-mir-126,Neoplasms [unspecific],Neoplasms,27611944,yes
target gene,hsa-mir-21,Gastric Neoplasms,Stomach Neoplasms,27611950,yes
target gene,hsa-mir-34a,"Carcinoma, Oral",,27612478,no
target gene,hsa-mir-542,"Carcinoma, Oral",,27612478,no
target gene,hsa-mir-451,Colorectal Carcinoma,Colorectal Neoplasms,27612504,no
target gene,hsa-mir-1271,"Diabetes Mellitus, Type 2","Diabetes Mellitus, Type 2",27613089,yes
target gene,hsa-mir-26a,Neoplasms [unspecific],Neoplasms,27613140,yes
target gene,hsa-mir-223,"Carcinoma, Breast, Triple Negative",Triple Negative Breast Neoplasms,27618431,no
target gene,hsa-mir-106b,"Squamous Cell Carcinoma, Esophageal",,27619676,yes
target gene,hsa-mir-214,"Squamous Cell Carcinoma, Esophageal",,27619677,yes
target gene,hsa-mir-346,Preeclampsia,Pre-Eclampsia,27619846,yes
target gene,hsa-mir-582,Preeclampsia,Pre-Eclampsia,27619846,yes
target gene,hsa-let-7,"Carcinoma, Bladder",Urinary Bladder Neoplasms,27620744,no
target gene,hsa-mir-126,"Carcinoma, Gastric",Stomach Neoplasms,27622325,no
target gene,hsa-mir-224,"Carcinoma, Cervical",Uterine Cervical Neoplasms,27626930,yes
target gene,hsa-mir-4262,"Carcinoma, Breast",Breast Neoplasms,27629257,yes
target gene,hsa-mir-22,Parkinson Disease,Parkinson Disease,27631550,yes
target gene,hsa-mir-7,"Carcinoma, Thyroid, Papillary",,27633373,yes
target gene,hsa-mir-330,"Carcinoma, Colon",,27633518,no
target gene,hsa-mir-218,"Squamous Cell Carcinoma, Lung",,27633630,yes
target gene,hsa-mir-30c,Heart Failure,Heart Diseases,27633839,no
target gene,hsa-mir-30e,Heart Failure,Heart Diseases,27633839,yes
target gene,hsa-let-7g,Glioblastoma,Glioblastoma,27634309,yes
target gene,hsa-mir-187,"Carcinoma, Lung",Lung Neoplasms,27634346,no
target gene,hsa-mir-377,"Carcinoma, Pancreatic",,27638830,yes
target gene,hsa-mir-17,Pulmonary Hypertension,"Hypertension, Pulmonary",27640178,yes
target gene,hsa-mir-182,Lung Neoplasms,Lung Neoplasms,27641336,yes
target gene,hsa-mir-181b,Psoriasis,Psoriasis,27641447,yes
target gene,hsa-mir-361,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27641667,yes
target gene,hsa-mir-1304,"Carcinoma, Lung, Non-Small-Cell","Carcinoma, Non-Small-Cell Lung",27641735,yes
target gene,hsa-mir-218,"Carcinoma, Gastric",Stomach Neoplasms,27642088,yes
target gene,hsa-mir-135b,"Carcinoma, Lung, Non-Small-Cell","Carcinoma, Non-Small-Cell Lung",27643554,no
target gene,hsa-mir-185,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27643556,no
target gene,hsa-mir-141,"Carcinoma, Esophageal",Esophageal Neoplasms,27644195,no
target gene,hsa-mir-124,Osteosarcoma,Osteosarcoma,27644254,yes
target gene,hsa-mir-21,Leukemia,Leukemia,27644439,no
target gene,hsa-mir-127,"Squamous Cell Carcinoma, Esophageal",,27645894,yes
target gene,hsa-mir-181b,Colorectal Carcinoma,Colorectal Neoplasms,27647131,yes
target gene,hsa-mir-494,"Carcinoma, Colon",,27648301,no
target gene,hsa-mir-138,Pulmonary Hypertension,"Hypertension, Pulmonary",27648837,yes
target gene,hsa-mir-25,Pulmonary Hypertension,"Hypertension, Pulmonary",27648837,yes
target gene,hsa-mir-29,Osteosarcoma,Osteosarcoma,27649654,yes
target gene,hsa-mir-24,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27650047,yes
target gene,hsa-mir-185,"Carcinoma, Breast",Breast Neoplasms,27651238,yes
target gene,hsa-mir-30a,"Carcinoma, Nasopharyngeal",,27656832,no
target gene,hsa-mir-124,Melanoma,Melanoma,27657824,no
target gene,hsa-mir-92b,"Squamous Cell Carcinoma, Esophageal",,27659550,yes
target gene,hsa-mir-33b,Osteosarcoma,Osteosarcoma,27662380,yes
target gene,hsa-mir-199a,Liver Cirrhosis,Liver Cirrhosis,27662798,no
target gene,hsa-mir-21,Cardiovascular Diseases [unspecific],Cardiovascular Diseases,27663503,no
target gene,hsa-mir-215,"Carcinoma, Colon",,27663660,yes
target gene,hsa-mir-224,"Carcinoma, Ovarian",,27663866,yes
target gene,hsa-mir-463,Diabetes Mellitus,Diabetes Mellitus,27664094,yes
target gene,hsa-mir-181a,"Carcinoma, Renal Cell","Carcinoma, Renal Cell",27664584,no
target gene,hsa-mir-30a,"Carcinoma, Renal Cell","Carcinoma, Renal Cell",27664584,no
target gene,hsa-mir-370,Hepatitis B Virus Infection,Hepatitis B,27664977,yes
target gene,hsa-mir-138,"Carcinoma, Lung, Non-Small-Cell","Carcinoma, Non-Small-Cell Lung",27665963,yes
target gene,hsa-mir-200c,"Carcinoma, Lung",Lung Neoplasms,27666124,no
target gene,hsa-let-7a,"Squamous Cell Carcinoma, Lung",,27666488,no
target gene,hsa-mir-24,"Squamous Cell Carcinoma, Lung",,27666488,no
target gene,hsa-mir-210,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27666683,yes
target gene,hsa-mir-19a,Diabetes Mellitus,Diabetes Mellitus,27666763,yes
target gene,hsa-mir-101,"Leukemia, Lymphoblastic, Acute, T-Cell",,27666896,yes
target gene,hsa-mir-372,"Carcinoma, Prostate",Prostatic Neoplasms,27673408,yes
target gene,hsa-mir-122,Chronic Hepatitis C,"Hepatitis C, Chronic",27677491,no
target gene,hsa-mir-16,"Carcinoma, Gastric",Stomach Neoplasms,27683052,yes
target gene,hsa-mir-192,Osteosarcoma,Osteosarcoma,27683056,yes
target gene,hsa-mir-490,"Carcinoma, Lung",Lung Neoplasms,27683057,yes
target gene,hsa-mir-204,"Carcinoma, Prostate",Prostatic Neoplasms,27686228,no
target gene,hsa-mir-451,"Carcinoma, Lung",Lung Neoplasms,27686452,no
target gene,hsa-mir-122,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27687586,no
target gene,hsa-mir-483,Cervical Neoplasms,Uterine Cervical Neoplasms,27693430,no
target gene,hsa-mir-214,"Carcinoma, Breast",Breast Neoplasms,27693451,no
target gene,hsa-mir-939,"Carcinoma, Breast",Breast Neoplasms,27693459,yes
target gene,hsa-mir-1207,"Carcinoma, Prostate",Prostatic Neoplasms,27693493,yes
target gene,hsa-mir-125a,"Carcinoma, Breast",Breast Neoplasms,27693788,no
target gene,hsa-mir-9,"Carcinoma, Laryngeal",Laryngeal Neoplasms,27694005,yes
target gene,hsa-mir-34a,Cardiovascular Diseases [unspecific],Cardiovascular Diseases,27694688,no
target gene,hsa-mir-218,"Carcinoma, Gastric",Stomach Neoplasms,27696291,yes
target gene,hsa-mir-935,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27697092,yes
target gene,hsa-mir-509,"Carcinoma, Gastric",Stomach Neoplasms,27697095,yes
target gene,hsa-mir-1298,Lung Neoplasms,Lung Neoplasms,27698189,yes
target gene,hsa-mir-186,Melanoma,Melanoma,27698793,yes
target gene,hsa-mir-182,"Squamous Cell Carcinoma, Tongue",,27698823,yes
target gene,hsa-mir-101,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27702662,no
target gene,hsa-mir-34c,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27704267,yes
target gene,hsa-mir-27b,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27704356,yes
target gene,hsa-mir-491,Osteosarcoma,Osteosarcoma,27704627,yes
target gene,hsa-mir-15a,Breast Neoplasms,Breast Neoplasms,27713175,yes
target gene,hsa-mir-16,Breast Neoplasms,Breast Neoplasms,27713175,yes
target gene,hsa-mir-186,"Carcinoma, Lung, Non-Small-Cell","Carcinoma, Non-Small-Cell Lung",27714074,no
target gene,hsa-mir-296,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27714806,yes
target gene,hsa-mir-144,"Carcinoma, Renal Cell","Carcinoma, Renal Cell",27717821,yes
target gene,hsa-mir-216b,"Carcinoma, Breast",Breast Neoplasms,27720715,yes
target gene,hsa-mir-320,Osteosarcoma,Osteosarcoma,27721258,yes
target gene,hsa-mir-326,Osteosarcoma,Osteosarcoma,27723574,yes
target gene,hsa-mir-221,Pancreatic Neoplasms,Pancreatic Neoplasms,27726102,no
target gene,hsa-mir-126,Rheumatoid Arthritis,"Arthritis, Rheumatoid",27729613,yes
target gene,hsa-mir-133a,"Carcinoma, Laryngeal",Laryngeal Neoplasms,27730543,yes
target gene,hsa-mir-145,Atherosclerosis,Atherosclerosis,27731400,yes
target gene,hsa-mir-139,Epilepsy,Epilepsy,27731509,no
target gene,hsa-mir-203,"Adenocarcinoma, Lung",,27733346,no
target gene,hsa-mir-494,"Carcinoma, Gastric",Stomach Neoplasms,27735036,yes
target gene,hsa-mir-124,"Carcinoma, Lung",Lung Neoplasms,27735038,yes
target gene,hsa-mir-132,"Carcinoma, Lung, Non-Small-Cell","Carcinoma, Non-Small-Cell Lung",27735039,yes
target gene,hsa-mir-21,Wound Healing,Wound Healing,27735045,yes
target gene,hsa-mir-590,"Carcinoma, Colon",,27735951,yes
target gene,hsa-mir-105,Glioma,Glioma,27736002,yes
target gene,hsa-mir-149,"Diabetes Mellitus, Type 1","Diabetes Mellitus, Type 1",27737950,yes
target gene,hsa-mir-23a,"Diabetes Mellitus, Type 1","Diabetes Mellitus, Type 1",27737950,yes
target gene,hsa-mir-23b,"Diabetes Mellitus, Type 1","Diabetes Mellitus, Type 1",27737950,yes
target gene,hsa-mir-183,"Leukemia, Myeloid, Acute, Pediatric",,27738758,yes
target gene,hsa-mir-585,"Carcinoma, Lung, Non-Small-Cell","Carcinoma, Non-Small-Cell Lung",27743168,yes
target gene,hsa-mir-551b,"Carcinoma, Ovarian",,27743201,yes
target gene,hsa-mir-124,Osteosarcoma,Osteosarcoma,27743351,yes
target gene,hsa-mir-25,"Carcinoma, Cervical",Uterine Cervical Neoplasms,27743413,yes
target gene,hsa-mir-96,"Carcinoma, Prostate",Prostatic Neoplasms,27746161,no
target gene,hsa-mir-1297,"Carcinoma, Prostate",Prostatic Neoplasms,27746178,yes
target gene,hsa-mir-155,Idiopathic Pulmonary Fibrosis,Idiopathic Pulmonary Fibrosis,27746237,yes
target gene,hsa-mir-16,Recurrent Spontaneous Abortion,"Abortion, Spontaneous",27748453,yes
target gene,hsa-mir-204,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27748572,no
target gene,hsa-mir-16,Glioma,Glioma,27748823,yes
target gene,hsa-mir-203,Myeloma,Multiple Myeloma,27748826,yes
target gene,hsa-mir-382,"Carcinoma, Prostate",Prostatic Neoplasms,27748848,yes
target gene,hsa-mir-455,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27748890,yes
target gene,hsa-mir-124,"Carcinoma, Breast",Breast Neoplasms,27748910,yes
target gene,hsa-mir-20a,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27748919,yes
target gene,hsa-mir-520a,"Carcinoma, Lung, Non-Small-Cell","Carcinoma, Non-Small-Cell Lung",27748920,yes
target gene,hsa-mir-132,"Squamous Cell Carcinoma, Laryngeal or Hypopharyngeal",,27751825,yes
target gene,hsa-mir-27b,Atherosclerosis,Atherosclerosis,27755984,yes
target gene,hsa-mir-10b,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27756250,yes
target gene,hsa-mir-302,Neoplasms [unspecific],Neoplasms,27756792,yes
target gene,hsa-mir-9,Cardiac Fibrosis,,27756824,yes
target gene,hsa-mir-9,"Fatty Liver, Non-Alcoholic",Non-alcoholic Fatty Liver Disease,27756894,yes
target gene,hsa-mir-182,Heart Failure,Heart Diseases,27763637,no
target gene,hsa-mir-10b,Osteosarcoma,Osteosarcoma,27764757,yes
target gene,hsa-mir-451,"Leukemia, Myeloid, Acute","Leukemia, Myeloid, Acute",27764807,yes
target gene,hsa-mir-21,Arteriosclerosis Obliterans,Arteriosclerosis Obliterans,27765464,no
target gene,hsa-mir-29c,Idiopathic Pulmonary Fibrosis,Idiopathic Pulmonary Fibrosis,27765762,yes
target gene,hsa-mir-33a,"Carcinoma, Gallbladder",Gallbladder Neoplasms,27769047,yes
target gene,hsa-mir-16,Chronic Inflammatory Pain,,27770129,yes
target gene,hsa-mir-590,"Carcinoma, Lung, Non-Small-Cell","Carcinoma, Non-Small-Cell Lung",27770372,yes
target gene,hsa-let-7i,Neoplasms [unspecific],Neoplasms,27770612,yes
target gene,hsa-mir-145,"Squamous Cell Carcinoma, Esophageal",,27771733,yes
target gene,hsa-mir-218,"Carcinoma, Colon",,27773352,no
target gene,hsa-mir-107,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27773820,yes
target gene,hsa-mir-125b,Diabetic Nephropathy,Diabetic Nephropathies,27775793,yes
target gene,hsa-mir-1,Osteosarcoma,Osteosarcoma,27777493,yes
target gene,hsa-mir-375,"Squamous Cell Carcinoma, Esophageal",,27779648,yes
target gene,hsa-mir-19a,"Carcinoma, Renal Cell, Clear-Cell",,27779660,yes
target gene,hsa-mir-4262,Cutaneous Melanoma,,27779691,yes
target gene,hsa-mir-574,"Carcinoma, Prostate",Prostatic Neoplasms,27779701,yes
target gene,hsa-mir-300,"Carcinoma, Colon",,27779716,yes
target gene,hsa-mir-148a,"Carcinoma, Thyroid",Thyroid Neoplasms,27779717,yes
target gene,hsa-mir-218,Colorectal Carcinoma,Colorectal Neoplasms,27779719,no
target gene,hsa-mir-24,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27780140,yes
target gene,hsa-mir-34b,Spinal Cord Injuries,Spinal Cord Injuries,27780189,yes
target gene,hsa-mir-34c,Spinal Cord Injuries,Spinal Cord Injuries,27780189,yes
target gene,hsa-mir-203a,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27780730,yes
target gene,hsa-mir-379,Osteosarcoma,Osteosarcoma,27781416,yes
target gene,hsa-mir-155,"Leukemia, Myeloid, Acute","Leukemia, Myeloid, Acute",27786352,yes
target gene,hsa-mir-101,Glioblastoma,Glioblastoma,27792996,no
target gene,hsa-mir-637,Pulmonary Hypertension,"Hypertension, Pulmonary",27794186,yes
target gene,hsa-mir-133a,Osteosarcoma,Osteosarcoma,27794430,yes
target gene,hsa-mir-182,"Carcinoma, Pancreatic",,27797718,yes
target gene,hsa-mir-106b,"Carcinoma, Lung",Lung Neoplasms,27797825,no
target gene,hsa-mir-25,"Carcinoma, Lung",Lung Neoplasms,27797825,no
target gene,hsa-mir-93,"Carcinoma, Lung",Lung Neoplasms,27797825,no
target gene,hsa-mir-145,Polycystic Ovarian Syndrome,Polycystic Ovary Syndrome,27799458,yes
target gene,hsa-mir-25,Melanoma,Melanoma,27801786,yes
target gene,hsa-mir-92a,Glioma,Glioma,27801803,yes
target gene,hsa-mir-133b,"Carcinoma, Ovarian",,27802259,yes
target gene,hsa-mir-181a,Acute Lung Injury,Acute Lung Injury,27802900,yes
target gene,hsa-mir-20a,Tuberculosis,Tuberculosis,27803889,yes
target gene,hsa-mir-92a,"Lymphoma, Large B-Cell","Lymphoma, Large B-Cell, Diffuse",27806315,no
target gene,hsa-mir-940,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27807540,yes
target gene,hsa-mir-27b,"Carcinoma, Breast",Breast Neoplasms,27809310,no
target gene,hsa-mir-222,Ovarian Neoplasms,Ovarian Neoplasms,27811362,yes
target gene,hsa-mir-155,"Carcinoma, Lung, Non-Small-Cell","Carcinoma, Non-Small-Cell Lung",27811366,yes
target gene,hsa-mir-214,"Carcinoma, Colon",,27811858,yes
target gene,hsa-let-7f,Cerebral Ischemia,Brain Ischemia,27812761,no
target gene,hsa-mir-34a,"Carcinoma, Breast",Breast Neoplasms,27813227,yes
target gene,hsa-mir-199a,"Carcinoma, Bladder",Urinary Bladder Neoplasms,27814720,yes
target gene,hsa-mir-542,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27815069,yes
target gene,hsa-mir-106a,Glioblastoma,Glioblastoma,27815074,yes
target gene,hsa-mir-10a,"Lymphoma, Large B-Cell, Diffuse","Lymphoma, Large B-Cell, Diffuse",27815824,yes
target gene,hsa-mir-124,"Carcinoma, Breast",Breast Neoplasms,27815936,no
target gene,hsa-mir-1,Neoplasms [unspecific],Neoplasms,27819721,yes
target gene,hsa-mir-203,Glioblastoma,Glioblastoma,27820599,no
target gene,hsa-mir-3117,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27822662,yes
target gene,hsa-mir-143,"Carcinoma, Colon",,27827523,yes
target gene,hsa-mir-639,"Carcinoma, Thyroid",Thyroid Neoplasms,27829546,yes
target gene,hsa-mir-503,Atherosclerosis,Atherosclerosis,27829550,yes
target gene,hsa-mir-17,"Carcinoma, Breast",Breast Neoplasms,27831559,no
target gene,hsa-mir-20b,"Carcinoma, Breast",Breast Neoplasms,27831559,no
target gene,hsa-mir-129,"Carcinoma, Breast",Breast Neoplasms,27831649,no
target gene,hsa-mir-378a,Liver Cirrhosis,Liver Cirrhosis,27832641,yes
target gene,hsa-mir-146a,"Squamous Cell Carcinoma, Esophageal",,27832663,yes
target gene,hsa-mir-199a,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27832779,yes
target gene,hsa-mir-375,"Carcinoma, Prostate",Prostatic Neoplasms,27832783,no
target gene,hsa-mir-22,Astrocytoma,Astrocytoma,27834627,yes
target gene,hsa-mir-125a,Inflammation,Inflammation,27836539,no
target gene,hsa-mir-34a,"Carcinoma, Lung",Lung Neoplasms,27836543,no
target gene,hsa-mir-215,Glioma,Glioma,27837373,yes
target gene,hsa-mir-141,"Carcinoma, Lung, Non-Small-Cell","Carcinoma, Non-Small-Cell Lung",27840955,no
